getpid(), current_time, number, utime, stime, ru_maxrss, ru_msgsnd, ru_msgrcv, ru_nvcsw, ru_nivcsw
19034, 1264542550.157888, 54043001, 11.091851, 0.026373, 192512, 585, 0, 1, 3384
19028, 1264542550.157911, 0, 0.017036, 0.047400, 360448, 0, 3995, 3980, 23
19034, 1264542550.166199, 54046001, 11.100155, 0.026380, 192512, 586, 0, 1, 3384
19032, 1264542550.173417, 35046001, 11.322321, 0.029203, 192512, 745, 0, 1, 3913
19032, 1264542550.189216, 35052001, 11.336238, 0.029234, 192512, 746, 0, 1, 3917
19030, 1264542550.200384, 17461001, 11.571482, 0.035131, 192512, 1157, 0, 2, 4330
19033, 1264542550.200740, 44559001, 11.444445, 0.028542, 192512, 663, 0, 1, 3818
19028, 1264542550.200764, 0, 0.017056, 0.047449, 360448, 0, 4000, 3985, 23
19033, 1264542550.203203, 44560001, 11.446900, 0.028550, 192512, 664, 0, 1, 3818
19032, 1264542550.208445, 35056001, 11.345561, 0.029258, 192512, 747, 0, 1, 3920
19030, 1264542550.215553, 17464001, 11.576554, 0.035152, 192512, 1158, 0, 2, 4333
19032, 1264542550.230144, 35061001, 11.356882, 0.029297, 192512, 748, 0, 1, 3925
19030, 1264542550.236129, 17470001, 11.587007, 0.035175, 192512, 1159, 0, 2, 4336
19028, 1264542550.236153, 0, 0.017075, 0.047499, 360448, 0, 4005, 3990, 23
19031, 1264542550.238922, 25879001, 11.369651, 0.030704, 192512, 844, 0, 1, 3941
19034, 1264542550.249068, 54057001, 11.130470, 0.026405, 192512, 587, 0, 1, 3387
19033, 1264542550.276620, 44569001, 11.470306, 0.028575, 192512, 665, 0, 1, 3821
19031, 1264542550.302082, 25891001, 11.394798, 0.030740, 192512, 845, 0, 1, 3945
19032, 1264542550.306244, 35073001, 11.384466, 0.029375, 192512, 749, 0, 1, 3937
19028, 1264542550.306273, 0, 0.017096, 0.047552, 360448, 0, 4010, 3995, 23
19031, 1264542550.306295, 25893001, 11.398979, 0.030756, 192512, 846, 0, 1, 3946
19032, 1264542550.309236, 35074001, 11.386933, 0.029418, 192512, 750, 0, 1, 3942
19034, 1264542550.312686, 54067001, 11.158026, 0.026474, 192512, 588, 0, 1, 3397
19030, 1264542550.318219, 17481001, 11.606611, 0.035220, 192512, 1160, 0, 2, 4343
19032, 1264542550.323990, 35076001, 11.391611, 0.029440, 192512, 751, 0, 1, 3944
19028, 1264542550.324014, 0, 0.017116, 0.047601, 360448, 0, 4015, 4000, 23
19033, 1264542550.331945, 44581001, 11.501461, 0.028638, 192512, 666, 0, 1, 3830
19034, 1264542550.339520, 54070001, 11.166840, 0.026489, 192512, 589, 0, 1, 3398
19030, 1264542550.350344, 17488001, 11.618717, 0.035235, 192512, 1161, 0, 2, 4344
19033, 1264542550.354451, 44586001, 11.513870, 0.028663, 192512, 667, 0, 1, 3834
19032, 1264542550.367145, 35086001, 11.414554, 0.029507, 192512, 752, 0, 1, 3954
19028, 1264542550.367169, 0, 0.017135, 0.047650, 360448, 0, 4020, 4005, 23
19033, 1264542550.372832, 44589001, 11.522173, 0.028688, 192512, 668, 0, 1, 3837
19030, 1264542550.380784, 17493001, 11.627260, 0.035254, 192512, 1162, 0, 2, 4346
19030, 1264542550.386203, 17496001, 11.632625, 0.035279, 192512, 1163, 0, 2, 4349
19031, 1264542550.398473, 25909001, 11.430799, 0.030794, 192512, 847, 0, 1, 3950
19032, 1264542550.400529, 35089001, 11.421844, 0.029536, 192512, 753, 0, 1, 3958
19028, 1264542550.400554, 0, 0.017156, 0.047736, 360448, 0, 4025, 4010, 23
19031, 1264542550.402523, 25911001, 11.434870, 0.030803, 192512, 848, 0, 1, 3950
19030, 1264542550.408854, 17503001, 11.645083, 0.035326, 192512, 1164, 0, 2, 4355
19031, 1264542550.420250, 25918001, 11.449026, 0.030824, 192512, 849, 0, 1, 3952
19030, 1264542550.422051, 17506001, 11.650435, 0.035356, 192512, 1165, 0, 2, 4358
19033, 1264542550.425399, 44593001, 11.532618, 0.028758, 192512, 669, 0, 1, 3846
19028, 1264542550.425432, 0, 0.017177, 0.047791, 360448, 0, 4030, 4015, 23
19034, 1264542550.433003, 54084001, 11.206037, 0.026551, 192512, 590, 0, 1, 3406
19030, 1264542550.440896, 17509001, 11.655591, 0.035373, 192512, 1166, 0, 2, 4359
19032, 1264542550.445542, 35095001, 11.435360, 0.029572, 192512, 754, 0, 1, 3962
19032, 1264542550.450434, 35097001, 11.440046, 0.029602, 192512, 755, 0, 1, 3965
19031, 1264542550.463471, 25926001, 11.465666, 0.030867, 192512, 850, 0, 1, 3957
19028, 1264542550.463510, 0, 0.017200, 0.047848, 360448, 0, 4035, 4020, 23
19033, 1264542550.479927, 44601001, 11.553442, 0.028830, 192512, 670, 0, 1, 3858
19033, 1264542550.483336, 44602001, 11.555926, 0.028853, 192512, 671, 0, 1, 3859
19030, 1264542550.495567, 17520001, 11.674214, 0.035442, 192512, 1167, 0, 2, 4369
19032, 1264542550.506350, 35107001, 11.464277, 0.029680, 192512, 756, 0, 1, 3970
19033, 1264542550.512068, 44607001, 11.569157, 0.028890, 192512, 672, 0, 1, 3862
19028, 1264542550.512094, 0, 0.017223, 0.047909, 360448, 0, 4040, 4025, 23
19033, 1264542550.519670, 44610001, 11.576707, 0.028906, 192512, 673, 0, 1, 3864
19030, 1264542550.522981, 17527001, 11.686240, 0.035461, 192512, 1168, 0, 2, 4370
19031, 1264542550.536357, 25938001, 11.490773, 0.030966, 192512, 851, 0, 1, 3970
19031, 1264542550.567693, 25944001, 11.502955, 0.030987, 192512, 852, 0, 1, 3972
19033, 1264542550.576496, 44620001, 11.603287, 0.028976, 192512, 674, 0, 1, 3875
19028, 1264542550.576522, 0, 0.017243, 0.047959, 360448, 0, 4045, 4030, 23
19030, 1264542550.580524, 17539001, 11.706979, 0.035487, 192512, 1169, 0, 2, 4373
19030, 1264542550.584012, 17541001, 11.710455, 0.035498, 192512, 1170, 0, 2, 4373
19034, 1264542550.585012, 54105001, 11.264612, 0.026641, 192512, 591, 0, 1, 3420
19032, 1264542550.587588, 35118001, 11.489053, 0.029727, 192512, 757, 0, 1, 3976
19034, 1264542550.587891, 54106001, 11.267435, 0.026663, 192512, 592, 0, 1, 3423
19028, 1264542550.587913, 0, 0.017264, 0.048006, 360448, 0, 4050, 4035, 23
19030, 1264542550.599369, 17544001, 11.715796, 0.035511, 192512, 1171, 0, 2, 4374
19030, 1264542550.601199, 17545001, 11.717620, 0.035518, 192512, 1172, 0, 2, 4374
19034, 1264542550.606930, 54109001, 11.276042, 0.026710, 192512, 593, 0, 1, 3430
19034, 1264542550.638700, 54112001, 11.284024, 0.026749, 192512, 594, 0, 1, 3435
19030, 1264542550.648303, 17553001, 11.731567, 0.035548, 192512, 1173, 0, 2, 4377
19028, 1264542550.648331, 0, 0.017286, 0.048064, 360448, 0, 4055, 4040, 23
19030, 1264542550.650110, 17554001, 11.733339, 0.035564, 192512, 1174, 0, 2, 4378
19030, 1264542550.653539, 17556001, 11.736736, 0.035577, 192512, 1175, 0, 2, 4380
19033, 1264542550.664634, 44629001, 11.625485, 0.029022, 192512, 675, 0, 1, 3880
19031, 1264542550.670991, 25963001, 11.540757, 0.031065, 192512, 853, 0, 1, 3984
19030, 1264542550.683906, 17562001, 11.746872, 0.035606, 192512, 1176, 0, 2, 4383
19028, 1264542550.683933, 0, 0.017306, 0.048113, 360448, 0, 4060, 4045, 23
19030, 1264542550.685621, 17563001, 11.748580, 0.035614, 192512, 1177, 0, 2, 4383
19033, 1264542550.704035, 44635001, 11.640340, 0.029060, 192512, 676, 0, 1, 3884
19030, 1264542550.712285, 17572001, 11.764375, 0.035641, 192512, 1178, 0, 2, 4387
19032, 1264542550.713950, 35139001, 11.537155, 0.029891, 192512, 758, 0, 1, 4016
19033, 1264542550.731764, 44637001, 11.645398, 0.029078, 192512, 677, 0, 1, 3886
19028, 1264542550.731790, 0, 0.017327, 0.048166, 360448, 0, 4065, 4050, 23
19033, 1264542550.734581, 44638001, 11.648185, 0.029089, 192512, 678, 0, 1, 3887
19031, 1264542550.737945, 25977001, 11.569753, 0.031122, 192512, 854, 0, 1, 3991
19032, 1264542550.748242, 35151001, 11.565544, 0.029919, 192512, 759, 0, 1, 4019
19032, 1264542550.750787, 35152001, 11.568063, 0.029931, 192512, 760, 0, 1, 4020
19031, 1264542550.759236, 25981001, 11.578013, 0.031139, 192512, 855, 0, 1, 3993
19028, 1264542550.759260, 0, 0.017347, 0.048259, 360448, 0, 4070, 4055, 23
19030, 1264542550.763736, 17580001, 11.778298, 0.035676, 192512, 1179, 0, 2, 4392
19034, 1264542550.769519, 54127001, 11.326528, 0.026840, 192512, 595, 0, 1, 3449
19032, 1264542550.794333, 35158001, 11.582083, 0.029968, 192512, 761, 0, 1, 4026
19034, 1264542550.804667, 54135001, 11.349110, 0.026876, 192512, 596, 0, 1, 3453
19033, 1264542550.808732, 44652001, 11.684466, 0.029130, 192512, 679, 0, 1, 3892
19028, 1264542550.808758, 0, 0.017367, 0.048309, 360448, 0, 4075, 4060, 23
19030, 1264542550.817026, 17593001, 11.800838, 0.035710, 192512, 1180, 0, 2, 4396
19032, 1264542550.818753, 35164001, 11.596344, 0.030012, 192512, 762, 0, 1, 4033
19034, 1264542550.823255, 54138001, 11.357557, 0.026906, 192512, 597, 0, 1, 3457
19031, 1264542550.823421, 25989001, 11.594437, 0.031189, 192512, 856, 0, 1, 4000
19032, 1264542550.835904, 35167001, 11.603386, 0.030031, 192512, 763, 0, 1, 4036
19028, 1264542550.835928, 0, 0.017386, 0.048355, 360448, 0, 4080, 4065, 23
19030, 1264542550.840640, 17595001, 11.804432, 0.035724, 192512, 1181, 0, 2, 4397
19030, 1264542550.845958, 17598001, 11.809740, 0.035735, 192512, 1182, 0, 2, 4397
19031, 1264542550.855842, 25995001, 11.606833, 0.031208, 192512, 857, 0, 1, 4001
19032, 1264542550.857652, 35172001, 11.615033, 0.030056, 192512, 764, 0, 1, 4040
19033, 1264542550.867307, 44659001, 11.703007, 0.029152, 192512, 680, 0, 1, 3894
19028, 1264542550.867333, 0, 0.017405, 0.048402, 360448, 0, 4085, 4070, 23
19034, 1264542550.871273, 54148001, 11.385283, 0.026971, 192512, 598, 0, 1, 3471
19032, 1264542550.874324, 35175001, 11.621561, 0.030079, 192512, 765, 0, 1, 4043
19031, 1264542550.881865, 26002001, 11.620803, 0.031242, 192512, 858, 0, 1, 4005
19031, 1264542550.886039, 26004001, 11.624954, 0.031252, 192512, 859, 0, 1, 4006
19030, 1264542550.897435, 17607001, 11.824647, 0.035756, 192512, 1183, 0, 2, 4399
19028, 1264542550.897459, 0, 0.017425, 0.048448, 360448, 0, 4090, 4075, 23
19030, 1264542550.899036, 17608001, 11.826241, 0.035763, 192512, 1184, 0, 2, 4399
19032, 1264542550.948216, 35182001, 11.637455, 0.030123, 192512, 766, 0, 1, 4050
19030, 1264542550.948956, 17622001, 11.850701, 0.035784, 192512, 1185, 0, 2, 4401
19030, 1264542550.957294, 17625001, 11.856196, 0.035800, 192512, 1186, 0, 2, 4402
19032, 1264542550.975390, 35185001, 11.644783, 0.030161, 192512, 767, 0, 1, 4055
19028, 1264542550.976173, 0, 0.017449, 0.048505, 360448, 0, 4095, 4080, 23
19030, 1264542550.979010, 17631001, 11.866288, 0.035850, 192512, 1187, 0, 2, 4409
19031, 1264542550.986927, 26026001, 11.669662, 0.031347, 192512, 860, 0, 1, 4021
19032, 1264542550.991557, 35191001, 11.657845, 0.030233, 192512, 768, 0, 1, 4064
19033, 1264542550.996090, 44679001, 11.753149, 0.029238, 192512, 681, 0, 1, 3903
19032, 1264542551.010435, 35194001, 11.664995, 0.030264, 192512, 769, 0, 1, 4068
19028, 1264542551.010478, 0, 0.017476, 0.048567, 360448, 0, 4100, 4085, 23
19034, 1264542551.026872, 54169001, 11.443202, 0.027119, 192512, 599, 0, 1, 3492
19032, 1264542551.035620, 35200001, 11.679225, 0.030303, 192512, 770, 0, 1, 4072
19033, 1264542551.046860, 44688001, 11.777032, 0.029285, 192512, 682, 0, 1, 3906
19031, 1264542551.053268, 26037001, 11.691972, 0.031388, 192512, 861, 0, 1, 4027
19030, 1264542551.057844, 17644001, 11.889084, 0.035894, 192512, 1188, 0, 2, 4414
19028, 1264542551.057869, 0, 0.017496, 0.048620, 360448, 0, 4105, 4090, 23
19034, 1264542551.067426, 54171001, 11.448650, 0.027157, 192512, 600, 0, 1, 3497
19030, 1264542551.079677, 17649001, 11.897745, 0.035912, 192512, 1189, 0, 2, 4415
19030, 1264542551.081240, 17650001, 11.899281, 0.035925, 192512, 1190, 0, 2, 4416
19034, 1264542551.091980, 54175001, 11.459366, 0.027171, 192512, 601, 0, 1, 3498
19034, 1264542551.097670, 54177001, 11.465046, 0.027180, 192512, 602, 0, 1, 3498
19028, 1264542551.097740, 0, 0.017518, 0.048720, 360448, 0, 4110, 4095, 23
19030, 1264542551.118885, 17659001, 11.914616, 0.035942, 192512, 1191, 0, 2, 4417
19033, 1264542551.119975, 44700001, 11.808602, 0.029346, 192512, 683, 0, 1, 3915
19033, 1264542551.122639, 44701001, 11.811246, 0.029356, 192512, 684, 0, 1, 3916
19031, 1264542551.134120, 26052001, 11.722653, 0.031446, 192512, 862, 0, 1, 4036
19034, 1264542551.134233, 54183001, 11.481597, 0.027202, 192512, 603, 0, 1, 3500
19028, 1264542551.134256, 0, 0.017539, 0.048767, 360448, 0, 4115, 4100, 23
19033, 1264542551.152740, 44706001, 11.823494, 0.029376, 192512, 685, 0, 1, 3919
19034, 1264542551.159252, 54186001, 11.490025, 0.027214, 192512, 604, 0, 1, 3501
19033, 1264542551.162483, 44707001, 11.826195, 0.029393, 192512, 686, 0, 1, 3921
19034, 1264542551.180627, 54189001, 11.497954, 0.027233, 192512, 605, 0, 1, 3502
19032, 1264542551.188444, 35224001, 11.735598, 0.030437, 192512, 771, 0, 1, 4095
19028, 1264542551.188468, 0, 0.017559, 0.048817, 360448, 0, 4120, 4105, 23
19032, 1264542551.192795, 35226001, 11.739872, 0.030462, 192512, 772, 0, 1, 4098
19030, 1264542551.200792, 17677001, 11.945419, 0.035983, 192512, 1192, 0, 2, 4421
19034, 1264542551.205846, 54193001, 11.509477, 0.027247, 192512, 606, 0, 1, 3503
19031, 1264542551.210824, 26068001, 11.755690, 0.031525, 192512, 863, 0, 1, 4048
19030, 1264542551.214515, 17679001, 11.948798, 0.035999, 192512, 1193, 0, 2, 4422
19028, 1264542551.214538, 0, 0.017579, 0.048868, 360448, 0, 4125, 4110, 23
19031, 1264542551.237605, 26074001, 11.767786, 0.031564, 192512, 864, 0, 1, 4056
19030, 1264542551.238331, 17688001, 11.964830, 0.036031, 192512, 1194, 0, 2, 4425
19034, 1264542551.239737, 54196001, 11.517751, 0.027275, 192512, 607, 0, 1, 3506
19031, 1264542551.243435, 26077001, 11.773551, 0.031590, 192512, 865, 0, 1, 4060
19032, 1264542551.253649, 35235001, 11.761093, 0.030498, 192512, 773, 0, 1, 4103
19028, 1264542551.253673, 0, 0.017598, 0.048918, 360448, 0, 4130, 4115, 23
19030, 1264542551.269255, 17691001, 11.970089, 0.036047, 192512, 1195, 0, 2, 4426
19033, 1264542551.275406, 44722001, 11.865130, 0.029476, 192512, 687, 0, 1, 3934
19030, 1264542551.279525, 17695001, 11.977017, 0.036066, 192512, 1196, 0, 2, 4428
19030, 1264542551.284854, 17698001, 11.982317, 0.036080, 192512, 1197, 0, 2, 4430
19032, 1264542551.287600, 35241001, 11.775043, 0.030541, 192512, 774, 0, 1, 4110
19028, 1264542551.287623, 0, 0.017618, 0.048965, 360448, 0, 4135, 4120, 23
19034, 1264542551.290204, 54205001, 11.542425, 0.027312, 192512, 608, 0, 1, 3510
19033, 1264542551.300234, 44728001, 11.880349, 0.029522, 192512, 688, 0, 1, 3939
19031, 1264542551.310366, 26085001, 11.789782, 0.031627, 192512, 866, 0, 1, 4064
19031, 1264542551.312505, 26086001, 11.791912, 0.031637, 192512, 867, 0, 1, 4064
19032, 1264542551.322191, 35248001, 11.791121, 0.030580, 192512, 775, 0, 1, 4116
19028, 1264542551.322219, 0, 0.017638, 0.049021, 360448, 0, 4140, 4125, 23
19031, 1264542551.326902, 26088001, 11.796295, 0.031648, 192512, 868, 0, 1, 4065
19030, 1264542551.329499, 17706001, 11.996317, 0.036128, 192512, 1198, 0, 2, 4438
19031, 1264542551.333141, 26091001, 11.802523, 0.031659, 192512, 869, 0, 1, 4065
19033, 1264542551.335622, 44730001, 11.885708, 0.029542, 192512, 689, 0, 1, 3940
19030, 1264542551.336458, 17710001, 12.003226, 0.036146, 192512, 1199, 0, 2, 4441
19028, 1264542551.336480, 0, 0.017659, 0.049064, 360448, 0, 4145, 4130, 23
19034, 1264542551.341670, 54214001, 11.567747, 0.027408, 192512, 609, 0, 1, 3524
19032, 1264542551.347094, 35250001, 11.795998, 0.030601, 192512, 776, 0, 1, 4117
19032, 1264542551.349475, 35251001, 11.798368, 0.030611, 192512, 777, 0, 1, 4117
19030, 1264542551.356540, 17716001, 12.013196, 0.036167, 192512, 1200, 0, 2, 4444
19031, 1264542551.361483, 26095001, 11.810847, 0.031672, 192512, 870, 0, 1, 4066
19028, 1264542551.361508, 0, 0.017678, 0.049111, 360448, 0, 4150, 4135, 23
19031, 1264542551.383052, 26100001, 11.821122, 0.031690, 192512, 871, 0, 1, 4067
19034, 1264542551.390689, 54222001, 11.588933, 0.027462, 192512, 610, 0, 1, 3535
19031, 1264542551.406146, 26106001, 11.833072, 0.031704, 192512, 872, 0, 1, 4068
19032, 1264542551.418210, 35262001, 11.824242, 0.030671, 192512, 778, 0, 1, 4126
19030, 1264542551.418484, 17727001, 12.032287, 0.036229, 192512, 1201, 0, 2, 4454
19028, 1264542551.418511, 0, 0.017701, 0.049206, 360448, 0, 4155, 4140, 23
19032, 1264542551.422714, 35263001, 11.826620, 0.030688, 192512, 779, 0, 1, 4127
19034, 1264542551.431607, 54226001, 11.600347, 0.027508, 192512, 611, 0, 1, 3542
19031, 1264542551.436358, 26110001, 11.840763, 0.031720, 192512, 873, 0, 1, 4069
19034, 1264542551.439862, 54229001, 11.608560, 0.027525, 192512, 612, 0, 1, 3544
19030, 1264542551.448544, 17731001, 12.039460, 0.036263, 192512, 1202, 0, 2, 4457
19028, 1264542551.448571, 0, 0.017722, 0.049261, 360448, 0, 4160, 4145, 23
19030, 1264542551.453788, 17734001, 12.044698, 0.036270, 192512, 1203, 0, 2, 4457
19033, 1264542551.464177, 44751001, 11.939544, 0.029662, 192512, 690, 0, 1, 3954
19031, 1264542551.475917, 26119001, 11.859304, 0.031773, 192512, 874, 0, 1, 4075
19032, 1264542551.480970, 35272001, 11.847411, 0.030802, 192512, 780, 0, 1, 4140
19030, 1264542551.497626, 17745001, 12.063571, 0.036306, 192512, 1204, 0, 2, 4461
19028, 1264542551.497661, 0, 0.017748, 0.049328, 360448, 0, 4165, 4150, 23
19034, 1264542551.502169, 54238001, 11.633591, 0.027625, 192512, 613, 0, 1, 3558
19032, 1264542551.508428, 35277001, 11.858230, 0.030853, 192512, 781, 0, 1, 4146
19030, 1264542551.516290, 17748001, 12.068416, 0.036325, 192512, 1205, 0, 2, 4462
19034, 1264542551.520720, 54240001, 11.639285, 0.027640, 192512, 614, 0, 1, 3559
19030, 1264542551.522444, 17751001, 12.073554, 0.036338, 192512, 1206, 0, 2, 4463
19028, 1264542551.522469, 0, 0.017771, 0.049381, 360448, 0, 4170, 4155, 23
19030, 1264542551.524062, 17752001, 12.075164, 0.036347, 192512, 1207, 0, 2, 4463
19032, 1264542551.528022, 35280001, 11.864917, 0.030873, 192512, 782, 0, 1, 4147
19032, 1264542551.552575, 35286001, 11.879393, 0.030893, 192512, 783, 0, 1, 4150
19032, 1264542551.554898, 35287001, 11.881691, 0.030905, 192512, 784, 0, 1, 4151
19032, 1264542551.561929, 35290001, 11.888689, 0.030920, 192512, 785, 0, 1, 4153
19028, 1264542551.561952, 0, 0.017791, 0.049431, 360448, 0, 4175, 4160, 24
19032, 1264542551.576574, 35292001, 11.893270, 0.030945, 192512, 786, 0, 1, 4157
19030, 1264542551.585179, 17763001, 12.094027, 0.036385, 192512, 1208, 0, 2, 4468
19034, 1264542551.603602, 54252001, 11.672405, 0.027686, 192512, 615, 0, 1, 3566
19030, 1264542551.628635, 17770001, 12.106186, 0.036414, 192512, 1209, 0, 2, 4471
19034, 1264542551.632739, 54255001, 11.680785, 0.027710, 192512, 616, 0, 1, 3569
19028, 1264542551.632766, 0, 0.017811, 0.049487, 360448, 0, 4180, 4165, 24
19033, 1264542551.639437, 44779001, 12.012545, 0.029786, 192512, 691, 0, 1, 3971
19030, 1264542551.697675, 17791001, 12.143374, 0.036469, 192512, 1210, 0, 2, 4480
19033, 1264542551.701279, 44785001, 12.027595, 0.029814, 192512, 692, 0, 1, 3974
19030, 1264542551.713282, 17794001, 12.148859, 0.036491, 192512, 1211, 0, 2, 4483
19031, 1264542551.713992, 26163001, 11.949610, 0.031921, 192512, 875, 0, 1, 4095
19028, 1264542551.714015, 0, 0.017832, 0.049535, 360448, 0, 4185, 4170, 24
19034, 1264542551.724431, 54271001, 11.726604, 0.027806, 192512, 617, 0, 1, 3583
19033, 1264542551.729281, 44788001, 12.035719, 0.029832, 192512, 693, 0, 1, 3975
19032, 1264542551.731531, 35317001, 11.952044, 0.031035, 192512, 787, 0, 1, 4171
19030, 1264542551.739592, 17800001, 12.159003, 0.036513, 192512, 1212, 0, 2, 4486
19030, 1264542551.744760, 17803001, 12.164140, 0.036530, 192512, 1213, 0, 2, 4488
19028, 1264542551.744785, 0, 0.017851, 0.049582, 360448, 0, 4190, 4175, 24
19031, 1264542551.745409, 26166001, 11.955689, 0.031941, 192512, 876, 0, 1, 4097
19031, 1264542551.782144, 26178001, 11.980060, 0.031970, 192512, 877, 0, 1, 4099
19032, 1264542551.785765, 35325001, 11.970435, 0.031087, 192512, 788, 0, 1, 4179
19033, 1264542551.787621, 44800001, 12.066127, 0.029883, 192512, 694, 0, 1, 3982
19032, 1264542551.788191, 35326001, 11.972820, 0.031103, 192512, 789, 0, 1, 4181
19028, 1264542551.788257, 0, 0.017872, 0.049675, 360448, 0, 4195, 4180, 24
19033, 1264542551.795195, 44803001, 12.073690, 0.029894, 192512, 695, 0, 1, 3982
19031, 1264542551.800627, 26182001, 11.988439, 0.031984, 192512, 878, 0, 1, 4100
19031, 1264542551.804528, 26184001, 11.992334, 0.031991, 192512, 879, 0, 1, 4100
19030, 1264542551.808574, 17812001, 12.180047, 0.036563, 192512, 1214, 0, 2, 4493
19030, 1264542551.813540, 17815001, 12.185006, 0.036569, 192512, 1215, 0, 2, 4493
19028, 1264542551.813563, 0, 0.017892, 0.049724, 360448, 0, 4200, 4185, 24
19032, 1264542551.815537, 35329001, 11.979929, 0.031124, 192512, 790, 0, 1, 4184
19030, 1264542551.838662, 17818001, 12.190112, 0.036581, 192512, 1216, 0, 2, 4494
19032, 1264542551.853558, 35341001, 12.007813, 0.031160, 192512, 791, 0, 1, 4191
19032, 1264542551.868303, 35343001, 12.012506, 0.031178, 192512, 792, 0, 1, 4193
19030, 1264542551.872751, 17826001, 12.204182, 0.036595, 192512, 1217, 0, 2, 4495
19028, 1264542551.872773, 0, 0.017912, 0.049773, 360448, 0, 4205, 4190, 24
19030, 1264542551.880004, 17829001, 12.209138, 0.036620, 192512, 1218, 0, 2, 4497
19033, 1264542551.883202, 44814001, 12.101753, 0.029936, 192512, 696, 0, 1, 3985
19034, 1264542551.898334, 54295001, 11.792869, 0.027945, 192512, 618, 0, 1, 3608
19033, 1264542551.901062, 44817001, 12.109597, 0.029948, 192512, 697, 0, 1, 3986
19030, 1264542551.902460, 17836001, 12.221353, 0.036678, 192512, 1219, 0, 2, 4509
19028, 1264542551.902482, 0, 0.017932, 0.049819, 360448, 0, 4210, 4195, 24
19031, 1264542551.916631, 26200001, 12.024363, 0.032037, 192512, 880, 0, 1, 4104
19034, 1264542551.917104, 54298001, 11.801272, 0.027979, 192512, 619, 0, 1, 3614
19030, 1264542551.922958, 17842001, 12.231496, 0.036708, 192512, 1220, 0, 2, 4513
19031, 1264542551.935903, 26205001, 12.034520, 0.032057, 192512, 881, 0, 1, 4106
19033, 1264542551.938028, 44820001, 12.117674, 0.029969, 192512, 698, 0, 1, 3988
19028, 1264542551.938055, 0, 0.017954, 0.049872, 360448, 0, 4215, 4200, 24
19031, 1264542551.938043, 26206001, 12.036648, 0.032070, 192512, 882, 0, 1, 4106
19033, 1264542551.940574, 44821001, 12.120185, 0.029981, 192512, 699, 0, 1, 3989
19031, 1264542551.942434, 26208001, 12.040875, 0.032082, 192512, 883, 0, 1, 4107
19030, 1264542551.959718, 17847001, 12.240166, 0.036844, 192512, 1221, 0, 2, 4551
19030, 1264542551.961618, 17848001, 12.242056, 0.036855, 192512, 1222, 0, 2, 4551
19028, 1264542551.961640, 0, 0.017973, 0.049915, 360448, 0, 4220, 4204, 24
19031, 1264542551.962292, 26211001, 12.047093, 0.032112, 192512, 884, 0, 1, 4112
19032, 1264542551.978865, 35359001, 12.049140, 0.031247, 192512, 793, 0, 1, 4203
19030, 1264542551.983925, 17857001, 12.257439, 0.036899, 192512, 1223, 0, 2, 4556
19033, 1264542551.997887, 44833001, 12.150696, 0.030045, 192512, 700, 0, 1, 3997
19032, 1264542552.010013, 35364001, 12.060930, 0.031284, 192512, 794, 0, 1, 4206
19028, 1264542552.010058, 0, 0.017998, 0.049976, 360448, 0, 4225, 4209, 24
19030, 1264542552.010780, 17862001, 12.266345, 0.036973, 192512, 1224, 0, 2, 4564
19030, 1264542552.031617, 17868001, 12.277098, 0.037005, 192512, 1225, 0, 2, 4569
19030, 1264542552.033266, 17869001, 12.278740, 0.037012, 192512, 1226, 0, 2, 4569
19032, 1264542552.066172, 35373001, 12.081801, 0.031333, 192512, 795, 0, 1, 4210
19031, 1264542552.067212, 26229001, 12.084195, 0.032190, 192512, 885, 0, 1, 4122
19028, 1264542552.067236, 0, 0.018021, 0.050029, 360448, 0, 4230, 4214, 24
19030, 1264542552.068735, 17875001, 12.289118, 0.037040, 192512, 1227, 0, 2, 4572
19030, 1264542552.072282, 17877001, 12.292644, 0.037050, 192512, 1228, 0, 2, 4573
19033, 1264542552.088959, 44844001, 12.179003, 0.030135, 192512, 701, 0, 1, 4009
19030, 1264542552.091884, 17881001, 12.299592, 0.037094, 192512, 1229, 0, 2, 4580
19032, 1264542552.109858, 35380001, 12.097872, 0.031356, 192512, 796, 0, 1, 4212
19028, 1264542552.109883, 0, 0.018042, 0.050077, 360448, 0, 4235, 4219, 24
19034, 1264542552.110603, 54324001, 11.874054, 0.028136, 192512, 620, 0, 1, 3638
19034, 1264542552.113443, 54325001, 11.876820, 0.028158, 192512, 621, 0, 1, 3641
19034, 1264542552.119277, 54327001, 11.882585, 0.028169, 192512, 622, 0, 1, 3642
19030, 1264542552.130940, 17892001, 12.318380, 0.037128, 192512, 1230, 0, 2, 4586
19031, 1264542552.134530, 26242001, 12.110851, 0.032220, 192512, 886, 0, 1, 4125
19028, 1264542552.134553, 0, 0.018063, 0.050171, 360448, 0, 4240, 4224, 24
19034, 1264542552.179765, 54333001, 11.899659, 0.028222, 192512, 623, 0, 1, 3650
19032, 1264542552.180071, 35391001, 12.124057, 0.031400, 192512, 797, 0, 1, 4218
19034, 1264542552.190248, 54334001, 11.902773, 0.028238, 192512, 624, 0, 1, 3651
19033, 1264542552.197861, 44863001, 12.228473, 0.030201, 192512, 702, 0, 1, 4018
19031, 1264542552.201221, 26257001, 12.140689, 0.032248, 192512, 887, 0, 1, 4127
19028, 1264542552.201244, 0, 0.018083, 0.050221, 360448, 0, 4245, 4229, 24
